fips,avg_household_size,pop_dens
40041,2.51,22.02796331
40043,2.83,1.899829565
40045,2.5,1.276646652
40047,2.54,22.68483466
40049,2.64,13.39361015
40051,2.72,19.20248497
40053,2.37,1.704314344
40055,2.4,3.589108409
40057,2.21,1.955687754
40059,2.92,1.429558199
40061,2.6,8.507924809
40063,2.9,6.458634327
40065,2.51,12.21056252
40067,2.56,3.166332713
40069,2.51,6.630386843
40071,2.48,18.84251977
40073,2.71,6.714645735
40075,2.33,3.423462101
40077,2.5,5.612008676
40079,2.64,12.12495101
40081,2.69,14.13096671
40083,2.81,23.90007388
40085,3.07,7.461461164
40087,2.71,26.13700699
40089,2.54,6.877753343
40091,2.32,12.37219882
40093,2.49,3.120390997
40095,2.58,17.01694281
40097,2.55,24.14234951
40099,2.52,12.8676675
40101,2.5,32.91482009
40103,2.42,6.019803977
40105,2.5,7.085638349
40107,2.71,7.562013175
40109,2.56,425.9895277
40111,2.55,21.53175106
40113,2.53,8.131074758
40115,2.55,25.88506875
40117,2.61,11.16390864
40119,2.41,45.96384754
40121,2.37,13.12639847
40123,2.57,20.55752993
40125,2.65,35.2930702
40127,2.47,3.075614374
40129,2.73,1.254602985
40131,2.6,51.89825915
40133,2.65,15.29614109
40135,2.67,23.7180228
40137,2.56,19.51390969
40139,3.07,3.99494895
40141,2.42,3.330782233
40143,2.53,435.1573978
40145,2.7,53.52482117
40147,2.48,48.32717924
40149,2.56,4.399986391
40151,2.47,2.739277816
40153,2.74,6.515945639
41001,2.22,2.011578964
41003,2.4,51.34062774
41005,2.59,83.75337597
41007,2.37,17.97862428
41009,2.61,29.83323986
41011,2.34,15.31503757
41013,2.38,2.895155114
41015,2.13,5.336588466
41017,2.47,23.11291108
41019,2.37,8.305534845
41021,2.22,0.611176039
41023,2.12,0.612521991
41025,2.23,0.275372597
41027,2.59,17.1061539
41029,2.41,29.72381076
41031,2.81,5.013675055
41033,2.34,20.14121644
41035,2.38,4.308182939
41037,2.07,0.372078663
41039,2.39,31.25707027
41041,2.24,18.85655988
41043,2.58,20.74232448
41045,2.63,1.188290765
41047,2.78,109.743371
41049,2.82,2.13251583
41051,2.42,715.2753775
41053,2.68,42.43236446
41055,2.16,0.752407833
41057,2.34,9.133056771
41059,2.69,9.233697886
41061,2.41,4.933658396
41063,2.15,0.849796257
41065,2.41,4.194184323
41067,2.66,310.1644586
41069,2.13,0.320847793
41071,2.72,55.99273285
42001,2.5,75.93345667
42003,2.21,648.1038604
42005,2.34,39.20909708
42007,2.32,148.2328331
42009,2.45,18.54071919
42011,2.61,187.8468263
42013,2.34,90.93865631
42015,2.44,20.6285945
42017,2.6,400.1185087
42019,2.37,91.3441609
42021,2.24,75.46916128
42023,2.06,4.566212902
42025,2.45,64.70895899
42027,2.47,56.1632729
42029,2.65,266.0474171
42031,2.37,24.95053504
42033,2.38,27.05690534
42035,2.53,16.98966779
42037,2.32,52.92346829
42039,2.36,32.86381961
42041,2.37,175.1320535
42043,2.39,201.9232145
42045,2.62,1183.661036
42047,2.2,14.28374092
42049,2.39,133.3443917
42051,2.34,64.62681405
42053,1.99,6.642726411
42055,2.52,76.87362413
42057,2.43,12.80032135
42059,2.37,24.90043264
42061,2.38,20.05043477
42063,2.36,40.01371619
42065,2.35,26.08845165
42067,2.58,24.23260901
42069,2.35,177.9591753
42071,2.63,220.2186681
42073,2.31,94.19382999
42075,2.54,147.9865105
42077,2.56,405.5747841
42079,2.39,137.8517954
42081,2.37,36.09134841
42083,2.26,16.48457402
42085,2.29,64.65631438
42087,2.39,43.54865793
42089,2.91,106.3782509
42091,2.55,656.5915611
42093,2.34,54.23236423
42095,2.55,315.2131093
42097,2.25,77.83131226
42099,2.5,32.15416035
42101,2.57,4531.771822
42103,2.52,39.32009236
42105,2.55,6.047605239
42107,2.32,71.18503147
42109,2.6,47.52070799
42111,2.35,26.93495636
42113,2.1,5.300606117
42115,2.37,19.38256646
42117,2.51,14.03935994
42119,2.42,55.12978945
42121,2.33,29.99105013
42123,2.3,17.48323295
42125,2.4,93.50688126
42127,2.54,27.42372792
42129,2.29,133.2342207
42131,2.49,26.81007779
42133,2.54,189.5970158
44001,2.31,782.2287733
44003,2.36,375.3431064
44005,2.25,313.1220486
44007,2.55,598.297855
44009,2.44,148.0276107
45001,2.51,19.37240492
45003,2.46,60.19984103
45005,2.4,8.717537594
45007,2.52,106.0081343
45009,2.49,14.33037251
45011,2.55,15.19191492
45013,2.51,122.4013952
45015,2.74,73.14238371
45017,2.37,14.90408159
45019,2.45,166.0251337
45021,2.74,55.66818034
45023,2.58,21.4948758
45025,2.52,22.24152394
45027,2.44,21.63904402
45029,2.44,13.72963373
45031,2.48,46.31614806
45033,2.78,29.42579422
45035,2.82,105.5742009
45037,2.65,20.63974653
45039,2.49,12.77783997
45041,2.6,66.83074177
45043,2.43,29.22503388
45045,2.57,245.1195013
45047,2.49,59.66041952
45049,2.66,13.65691346
45051,2.46,109.2951844
45053,2.74,16.44212272
45055,2.58,34.20633477
45057,2.68,62.96831369
45059,2.54,36.08632214
45061,2.51,16.57234354
45063,2.54,158.1527621
45065,2.11,10.32747646
45067,2.72,24.90741962
45069,2.52,21.82936278
45071,2.47,23.32888419
45073,2.38,47.27075452
45075,2.6,30.86966264
45077,2.46,95.373278
45079,2.51,208.1441279
45081,2.77,17.30521151
45083,2.57,144.4493659
45085,2.54,62.11476628
45087,2.35,20.75848345
45089,2.43,13.1408535
45091,2.6,146.7105208
46003,2.23,1.503621827
46005,2.28,5.636125726
46007,3.45,1.12019789
46009,2.19,4.77464071
46011,2.39,16.68723249
46013,2.31,8.754198719
46015,2.23,2.483176222
46017,3.63,1.681499839
46019,2.4,1.746369489
46021,2.17,0.755178034
46023,2.88,3.287268901
46025,2.3,1.480939773
46027,2.24,13.04872079
46029,2.29,15.71901255
46031,3.51,0.651608542
46033,2.07,2.125990404
46035,2.17,17.63827458
46037,2.06,2.066980814
46039,2.36,2.669748283
46041,3.43,0.969075244
46043,2.26,2.619910613
46045,2.45,1.351037913
46047,2.07,1.503231393
46049,2.19,0.913249342
46051,2.2,4.089097249
46053,2.25,1.598123783
46055,2.25,0.44399115
46057,2.62,4.567135659
46059,2.14,0.887149679
46061,3.18,3.018014667
46063,2.25,0.189469124
46065,2.19,9.172911312
46067,2.43,3.47391294
46069,2.16,0.597123449
46071,3.55,0.680900107
46073,2.17,1.488980595
46075,1.82,0.292660933
46077,2.13,2.304355281
46079,2.54,8.624841137
46081,2.17,12.17782292
46083,2.82,36.72729843
46085,2.71,0.909680872
46087,2.38,3.705658954
46089,2.11,0.80301836
46091,2.59,2.255007832
46093,2.44,3.05060014
46095,3.02,0.606918477
46097,2.25,1.509411897
46099,2.41,89.3667699
46101,2.34,4.836466846
46102,4.97,2.643662271
46103,2.42,15.19701245
46105,2.18,0.391014693
46107,2.25,1.042891944
46109,2.63,3.606617053
46111,2.23,1.619700788
46115,2.42,1.68022014
46117,2.37,0.801109688
46119,2.33,0.51046981
46121,3.74,2.821118668
46123,2.21,1.309309422
46125,2.33,5.17085459
46127,2.33,12.71833634
46129,2.25,3.002112486
46135,2.24,16.82898322
46137,3.78,0.553981829
47001,2.45,86.76335586
47003,2.79,38.76843022
47005,2.35,15.77676934
47007,2.77,13.87184444
47009,2.52,88.74484763
47011,2.55,122.7931096
47013,2.42,31.91258985
47015,2.5,20.314177
47017,2.45,18.10034868
47019,2.32,63.80119171
47021,2.65,50.96936621
47023,2.67,23.17400182
47025,2.29,28.08523655
47027,2.39,12.54598431
47029,2.47,31.30451466
47031,2.49,49.08221218
47033,2.68,21.08128157
47035,2.28,33.24205865
47037,2.38,524.5397733
47039,2.48,13.51043522
47041,2.58,24.86317869
47043,2.7,40.97315977
47045,2.44,28.31771478
47047,2.54,21.74475872
47049,2.41,13.93374432
47051,2.41,28.90574331
47053,2.5,31.50016988
47055,2.47,18.43323706
47057,2.56,31.66712655
47059,2.45,42.61423905
47061,2.72,14.27992675
47063,2.58,152.6789637
47065,2.46,254.5437533
47067,2.28,11.43594269
47069,2.43,14.78043343
47071,2.46,17.23497927
47073,2.39,44.71150082
47075,2.47,12.87641416
47077,2.58,20.68507097
47079,2.37,22.18244473
47081,2.66,15.55671412
47083,2.7,15.7607149
47085,2.64,13.32539223
47087,2.51,14.53021139
47089,2.58,74.77965723
47091,2.31,23.01424116
47093,2.43,346.4944717
47095,2.19,17.52754715
47097,2.41,21.51278869
47099,2.63,26.86334744
47101,2.46,16.36430177
47103,2.45,22.82119849
47105,2.53,86.91306118
47107,2.53,47.37264734
47109,2.55,17.76912339
47111,2.51,29.52488839
47113,2.49,67.69833274
47115,2.43,22.02068813
47117,2.58,33.18345915
47119,2.64,56.53325273
47121,2.47,23.66849078
47123,2.56,27.86336705
47125,2.74,140.6349873
47127,2.4,18.88941143
47129,2.5,15.96817982
47131,2.36,21.62768778
47133,2.42,19.59880477
47135,2.34,7.365577626
47137,2.26,12.05364058
47139,2.33,14.90915689
47141,2.36,73.5806145
47143,2.57,39.94427257
47145,2.49,56.61751473
47147,2.69,56.21051169
47149,2.76,191.4947533
47151,2.48,15.92424879
47153,2.66,21.39275549
47155,2.58,62.74662472
47157,2.62,473.7972806
47159,2.54,23.90357374
47161,2.51,11.16966555
47163,2.33,146.3852856
47165,2.71,130.8924075
47167,2.85,51.75439917
47169,3.01,32.32553571
47171,2.29,36.8953964
47173,2.68,33.31807577
47175,2.59,8.054876905
47177,2.54,36.09968672
47179,2.3,150.253193
47181,2.45,8.756484006
47183,2.28,22.37098228
47185,2.63,27.2449927
47187,2.9,144.8367408
47189,2.68,89.69051632
48001,2.69,21.02428029
48003,3.22,4.584174535
48005,2.75,42.39912091
48007,2.58,37.93324765
48009,2.61,3.756773403
48011,2.62,0.813732656
48013,3.15,15.45876401
48015,2.65,17.65700997
48017,3.27,3.311160591
48019,2.58,10.62300586
48021,3.17,35.89726414
48023,2.39,1.598298298
48025,2.92,14.33935601
48027,2.76,125.6914911
48029,3,599.5581109
48031,2.6,6.14007402
48033,2.55,0.286099512
48035,2.51,7.118088885
48037,2.62,40.94769801
48039,2.88,100.3298284
48041,2.57,144.5413721
48043,2.31,0.575429251
48045,2.45,0.663237203
48047,3.23,2.938676197
48049,2.57,15.46694199
48051,2.62,10.46523905
48053,2.68,17.76606423
48055,2.84,29.3176956
48057,2.83,16.61223705
48059,2.57,5.911486775
48061,3.39,182.7492668
48063,2.72,25.26018797
48065,2.66,2.530841245
48067,2.52,12.39828554
48069,3.04,3.361391124
48071,2.96,26.05167617
48073,2.73,19.03201416
48075,2.6,4.005643982
48077,2.55,3.683503049
48079,2.8,1.446608613
48081,1.96,1.387051036
48083,2.41,2.565322929
48085,2.84,433.4078589
48087,2.78,1.259485062
48089,2.75,8.452333459
48091,2.74,93.22629951
48093,2.53,5.556312873
48095,3.51,1.661359051
48097,2.53,17.46488577
48099,2.72,27.66384138
48101,2.37,0.695835228
48103,3.33,2.379852022
48105,2.56,0.499660631
48107,2.83,2.513828595
48109,3.24,0.226972575
48111,2.99,1.86047344
48113,2.79,1145.193915
48115,2.58,5.559697453
48117,3.03,4.874959015
48119,2.56,7.839840233
48121,2.81,354.6578718
48123,2.62,8.680091237
48125,2.48,0.94885164
48127,3.18,3.098092379
48129,2.38,1.41085255
48131,3.09,2.444519895
48133,2.68,7.613648639
48135,3.02,68.09470609
48137,2.98,0.374640418
48139,2.99,69.67134826
48141,3.1,319.2109187
48143,2.82,14.78639166
48145,2.96,8.72565312
48147,2.54,14.81199977
48149,2.71,10.18880085
48151,2.33,1.667760396
48153,2.51,2.285147416
48155,2.46,0.771769618
48157,3.18,331.3226402
48159,2.78,14.49827658
48161,2.63,8.669729906
48163,3.4,6.606140452
48165,3.52,5.222423619
48167,2.69,333.2739017
48169,2.7,2.717453742
48171,2.41,9.562453834
48173,3.31,0.613325116
48175,2.77,3.412790481
48177,2.82,7.48071221
48179,2.64,9.458934503
48181,2.63,53.21147867
48183,2.61,174.4136949
48185,2.73,13.54723861
48187,2.89,84.21585377
48189,2.86,13.10974838
48191,2.31,1.343394301
48193,2.57,3.81938413
48195,2.95,2.328425389
48197,2.58,2.195144099
48199,2.74,24.44235616
48201,2.88,1042.130651
48203,2.81,28.59227683
48205,2.51,1.523068328
48207,2.46,2.483429755
48209,2.78,116.2599464
48211,3.04,1.730094947
48213,2.56,35.55360591
48215,3.58,208.7663614
48217,2.7,14.25411078
48219,2.82,9.844759073
48221,2.56,52.22105783
48223,2.67,18.23601667
48225,2.41,7.199788203
48227,2.85,15.71641016
48229,3.75,0.346184877
48231,2.76,42.3401085
48233,2.98,9.385191216
48235,2.4,0.559576955
48237,2.43,3.747684856
48239,2.79,6.898648982
48241,2.75,14.60405643
48243,2.07,0.380892481
48245,2.54,112.4375645
48247,3.07,1.79496563
48249,3.13,18.38288464
48251,2.85,87.08339862
48253,2.26,8.270735221
48255,2.9,7.947796386
48257,3.14,58.80985742
48259,2.93,24.46863361
48261,2.82,0.157516767
48263,2.22,0.32043027
48265,2.39,17.97486233
48267,2.24,1.360478719
48269,2.51,0.096645027
48271,2.94,1.043285525
48273,2.7,13.76736154
48275,2.7,1.694423633
48277,2.53,21.08113447
48279,2.75,5.038949878
48281,2.63,11.17941385
48283,2.92,1.924142838
48285,2.51,7.939765127
48287,2.69,10.40507438
48289,2.72,6.151550137
48291,2.85,27.28547422
48293,2.76,10.02749114
48295,2.73,1.436825191
48297,2.89,4.502010534
48299,2.41,8.531804258
48301,3.09,0.058883634
48303,2.58,129.959318
48305,2.7,2.514367513
48307,2.44,2.934171152
48309,2.69,92.48574837
48311,2.97,0.224249738
48313,2.49,11.70405069
48315,2.24,10.22113762
48317,3.41,2.369051671
48319,2.49,1.729660721
48321,2.67,12.98070098
48323,3.54,17.49341839
48325,3.03,14.37193047
48327,2.09,0.908725915
48329,2.9,70.4197335
48331,2.58,9.364422736
48333,2.71,2.529585275
48335,2.58,3.626715415
48337,2.38,8.050071102
48339,2.86,205.3210869
48341,3.26,9.355820427
48343,2.43,19.03626021
48345,2.49,0.451040297
48347,2.52,26.74120542
48349,2.74,18.57904398
48351,2.79,5.812971257
48353,2.68,6.335990177
48355,2.73,166.0286344
48357,2.99,4.353767497
48359,2.83,0.537781448
48361,2.6,97.22158024
48363,2.72,11.47789183
48365,2.61,11.15446361
48367,2.9,55.47078511
48369,2.95,4.318567289
48371,2.99,1.280324847
48373,2.48,17.47321699
48375,2.59,51.38693315
48377,2.71,0.713365951
48379,2.63,19.30569599
48381,2.65,56.08887126
48383,3.24,1.23256881
48385,2.67,1.871535184
48387,2.39,4.540197664
48389,3.48,2.215943729
48391,2.74,3.626076071
48393,2.85,0.369782546
48395,2.63,7.626248593
48397,2.94,284.441672
48399,2.69,3.787295325
48401,2.71,22.3942854
48403,2.53,8.211989701
48405,2.41,6.058665011
48407,2.92,18.86888102
48409,2.87,37.33092318
48411,2.5,2.027582768
48413,2.77,0.901740597
48415,2.61,7.351102282
48417,2.66,1.398232697
48419,2.72,12.36456287
48421,2.87,1.279149414
48423,2.85,94.28252666
48425,2.6,18.10375235
48427,3.9,20.16843813
48429,2.72,4.0353116
48431,2.39,0.47706198
48433,2.29,0.583590686
48435,2.59,1.026376474
48437,2.71,3.246146702
48439,2.86,903.0520092
48441,2.62,57.50100154
48443,2.18,0.14114406
48445,2.85,5.47981911
48447,2.21,0.662999944
48449,3.04,31.1215268
48451,2.58,29.7988409
48453,2.57,468.3628628
48455,2.44,8.107741185
48457,2.67,8.978519268
48459,2.87,27.00094529
48461,2.74,1.130322867
48463,3.05,6.71956645
48465,3.07,6.019376385
48467,2.74,24.91390478
48469,2.79,40.25570864
48471,2.47,35.22136929
48473,3.07,37.59734277
48475,2.9,5.353476716
48477,2.62,22.23629541
48479,3.65,31.24823864
48481,2.69,14.77044695
48483,2.4,2.314443856
48485,2.43,81.09581497
48487,2.33,5.132144777
48489,3.48,14.22180693
48491,2.99,181.9645215
48493,3.01,23.15360526
48495,2.99,3.580745035
48497,2.88,27.59556666
48499,2.56,26.21804117
48501,3.2,4.13807592
48503,2.51,7.647754706
48505,3.25,5.556723827
48507,3.4,3.61012777
49001,2.8,0.963125031
49003,3.04,3.561651789
49005,3.18,40.55374337
49007,2.54,5.313401251
49009,3.31,0.339023252
49011,3.29,439.7942758
49013,2.99,2.41291168
49015,2.83,0.88671668
49017,2.74,0.374303192
49019,2.38,1.010895117
49021,3.03,5.820339547
49023,3.18,1.246299196
49025,2.73,0.711250453
49027,2.91,0.744322167
49029,3.45,7.219823534
49031,3.74,0.96927941
49033,3.78,0.881900083
49035,3,583.1622532
49037,3.73,0.754500567
49039,3.09,7.131302246
49041,2.86,4.267987066
49043,2.77,8.361785805
49045,3.26,3.625506481
49047,3.38,3.128779417
49049,3.58,113.7790082
49051,3.17,10.01257034
49053,2.9,25.53460375
49055,2.58,0.422653771
49057,2.97,165.9814234
50001,2.31,18.61112733
50003,2.31,20.54645979
50005,2.39,18.09986548
50007,2.33,116.6051304
50009,2.24,3.611995841
50011,2.62,29.85033365
50013,2.35,32.87212693
50015,2.32,21.26097217
50017,2.3,16.26226653
50019,2.23,14.98095861
50021,2.27,24.61284762
50023,2.26,32.86279321
50025,2.16,21.20963174
50027,2.24,22.07196335
51001,2.36,28.13596811
51003,2.43,56.99600947
51005,2.22,13.21622297
51007,2.66,13.96955997
51009,2.56,25.97196021
51011,2.54,17.99514229
51013,2.18,3442.635855
51015,2.42,29.82422931
51017,2.11,3.20510469
51019,2.48,39.57522961
51021,2.26,6.95986351
51023,2.5,23.69783168
51025,2.38,11.36348173
51027,2.39,16.99802047
51029,2.56,11.32682197
51031,2.38,42.33097538
51033,2.57,22.0885014
51035,2.39,24.18545246
51036,2.45,14.77315106
51037,2.63,9.825264483
51041,2.73,309.4226545
51043,2.51,31.52541172
51045,2.25,6.016918983
51047,2.9,51.37008084
51049,2.46,12.70041679
51051,2.48,17.47948146
51053,2.65,21.69042745
51057,2.43,16.57344405
51059,2.88,1129.205805
51061,2.82,41.18090441
51063,2.4,15.87900692
51065,2.55,35.34282556
51067,2.37,31.43790306
51069,2.71,79.57468414
51071,2.39,18.17326423
51073,2.5,65.87453804
51075,2.53,30.931579
51077,2.28,13.81816123
51079,2.62,48.06060325
51081,2.29,15.2478069
51083,2.42,16.42137718
51085,2.66,86.19196373
51087,2.54,538.0908406
51089,2.36,52.09423569
51091,1.97,2.059023667
51093,2.52,44.48767262
51095,2.54,201.1067399
51097,2.5,8.639625114
51099,2.82,55.66270872
51101,2.66,23.25252503
51103,2.08,31.2942736
51105,2.47,21.4025546
51107,3.06,288.317756
51109,2.6,27.53357204
51111,2.61,10.98115119
51113,2.54,15.82158638
51115,2.22,39.5327671
51117,2.53,19.04720888
51119,2.31,31.69861802
51121,2.5,97.80916474
51125,2.28,12.14870629
51127,2.65,38.79298696
51131,2.26,21.80808623
51133,2.15,24.65466112
51135,2.45,19.03555833
51137,2.61,40.30898953
51139,2.52,29.57719489
51141,2.28,14.27753533
51143,2.3,24.57499339
51145,2.54,42.39988143
51147,2.51,25.32667924
51149,2.98,55.13934016
51153,3.22,525.2628815
51155,2.28,41.32659225
51157,2.46,10.62761296
51159,2.29,17.90188511
51161,2.38,144.2166524
51163,2.48,14.56857294
51165,2.51,36.09542556
51167,2.45,22.34797874
51169,2.43,15.85906997
51171,2.46,32.71150971
51173,2.35,26.56904103
51175,2.51,11.55962629
51177,3,126.3714018
51179,3.03,206.5466381
51181,2.39,9.135254713
51183,2.06,9.046380986
51185,2.38,31.31740226
51187,2.69,70.99727487
51191,2.36,37.43397086
51193,2.3,29.69606172
51195,2.38,37.34795996
51197,2.4,24.18978897
51199,2.69,249.4741948
51510,2.21,4046.493213
51520,2.22,503.9769988
51530,2.32,383.7539484
51540,2.37,1772.923952
51550,2.75,271.2555353
51570,2.47,903.3525249
51580,2.28,394.1021087
51590,2.16,374.5065476
51595,2.43,300.9327573
51600,2.72,1476.545205
51610,2.66,2654.018242
51620,2.29,380.7806276
51630,2.44,1051.790825
51640,2.28,311.1745899
51650,2.44,1018.340272
51660,2.74,1188.886976
51670,2.41,835.53574390000006
51678,1.93,1098.408436
51680,2.47,631.7360439
51683,3.25,1625.070068
51685,3.49,2511.654041
51690,2.25,461.6830877
51700,2.47,1006.30368
51710,2.49,1779.834904
51720,2.16,206.0299865
51730,2.34,540.8614293
51735,2.6,302.2038591
51740,2.52,1105.078045
51750,2.68,703.4623074
51760,2.37,1442.146687
51770,2.32,904.6484086
51775,2.33,678.6850398
51790,2.2,473.9327215
51800,2.67,86.24469607
51810,2.6,710.1799674
51820,2.38,565.5191575
51830,2.26,638.6440087
51840,2.54,1167.139657
53001,3.26,3.901559352
53003,2.41,13.55857989
53005,2.71,44.09960568
53007,2.66,10.0131002
53009,2.24,16.54104323
53011,2.69,285.9036491
53013,2.23,1.778518857
53015,2.51,35.58128382
53017,2.72,8.780166107
53019,2.38,1.327641282
53021,3.36,28.19276626
53023,2.21,1.208003087
53025,3.06,13.66887645
53027,2.44,14.61430512
53029,2.31,151.16567
53031,2.11,6.605031399
53033,2.46,394.8557332
53035,2.51,256.478252
53037,2.35,7.533642585
53039,2.48,4.413807036
53041,2.51,12.36463646
53043,2.3,1.743694107
53045,2.61,25.20310389
53047,2.31,3.05278394
53049,2.31,8.808827018
53051,2.26,3.644973251
53053,2.65,199.0552976
53055,2.03,36.57179587
53057,2.55,27.65011534
53059,2.47,2.705541935
53061,2.68,145.5609686
53063,2.43,108.9811133
53065,2.52,6.890758741
53067,2.51,146.7926993
53069,2.24,6.151638319
53071,2.47,18.31232697
53073,2.49,39.71331035
53075,2.33,8.689018867
53077,2.98,22.41575481
54001,2.52,18.93951433
54003,2.61,136.4498415
54005,2.48,17.56549137
54007,2.54,10.79518704
54009,2.18,98.56552662
54011,2.3,130.9605756
54013,2.57,10.22602104
54015,2.67,9.919635136
54017,2.95,10.30820666
54019,2.38,25.75092717
54021,2.47,9.358771578
54023,2.53,9.415308783
54025,2.27,13.38240761
54027,2.36,14.08584133
54029,2.32,138.7193411
54031,2.49,9.177860175
54033,2.45,63.30566415
54035,2.58,24.12771551
54037,2.62,103.6373274
54039,2.3,79.52584488
54041,2.44,16.24122175
54043,2.67,18.62130124
54045,2.4,28.7616404
54047,2.29,13.90876411
54049,2.4,70.65279753
54051,2.55,40.00311004
54053,2.42,24.14576217
54055,2.38,55.74156947
54057,2.37,32.12303315
54059,2.29,22.57541655
54061,2.56,112.8548858
54063,2.33,10.99861625
54065,2.44,29.70526622
54067,2.4,15.11587899
54069,2.31,155.224963
54071,2.19,3.913999285
54073,2.42,22.27546376
54075,2.3,3.502970421
54077,2.51,20.13604234
54079,2.6,63.27692094
54081,2.35,48.62138983
54083,2.38,10.79355424
54085,2.51,8.484183822
54087,2.48,11.3420203
54089,2.2,13.93929225
54091,2.48,37.88144123
54093,2.21,6.474592811
54095,2.67,13.42083618
54097,2.49,26.78804072
54099,2.57,31.06248326
54101,2.22,5.942176683
54103,2.63,16.83651403
54105,2.32,9.626352729
54107,2.35,90.12947947
54109,2.45,16.78314146
55001,2.2,12.00365698
55003,2.31,5.805334489
55005,2.33,20.24490268
55007,2.13,3.916718463
55009,2.43,189.2196973
55011,2.29,7.522769421
55013,2.07,7.170697467
55015,2.53,60.42036361
55017,2.39,24.36602328
55019,2.65,11.00859372
55021,2.33,28.7246932
55023,2.34,11.02051478
55025,2.35,170.9771651
55027,2.41,38.70069472
55029,2.05,21.9814925
55031,2.23,12.84804206
55033,2.43,20.20886208
55035,2.43,62.33524773
55037,2.13,3.430539987
55039,2.39,54.89984741
55041,2.16,3.432971861
55043,2.47,17.44813292
55045,2.41,24.37023942
55047,2.34,20.71875952
55049,2.38,11.95719362
55051,1.86,2.910323624
55053,2.39,8.019932341
55055,2.46,58.73553431
55057,2.31,13.29845005
55059,2.58,239.067524
55061,2.45,22.95502266
55063,2.38,100.7198938
55065,2.49,10.19814104
55067,2.2,8.49807714
55069,2.16,12.23639532
55071,2.27,52.02609895
55073,2.41,33.79720586
55075,2.13,11.18398201
55077,2.29,12.88427892
55078,3.14,4.943762846
55079,2.44,1525.658962
55081,2.51,19.50088167
55083,2.34,14.537066190000001
55085,2.26,12.25093863
55087,2.49,111.8825436
55089,2.44,146.2840382
55091,2.31,12.08531652
55093,2.53,27.9915072
55095,2.34,18.31064911
55097,2.37,34.03568264
55099,2.01,4.153340903
55101,2.49,226.8381087
55103,2.24,11.55310319
55105,2.46,86.97423732
55107,2.19,5.994272278
55109,2.59,46.98626536
55111,2.4,29.52890454
55113,2.1,5.025763379
55115,2.37,17.72640377
55117,2.37,86.95694423
55119,2.33,8.060764469
55121,2.43,15.50614807
55123,2.49,14.88486802
55125,1.96,9.720213475
55127,2.48,71.60799887
55129,2.19,7.599367804
55131,2.47,120.6200114
55133,2.5,280.1570664
55135,2.26,26.56527306
55137,2.32,14.87042915
55139,2.31,150.9318152
55141,2.24,35.67561459
56001,2.24,3.441773464
56003,2.59,1.464795836
56005,2.69,3.835883282
56007,2.31,0.756628568
56009,2.57,1.270110157
56011,2.51,1.002290125
56013,2.61,1.684899931
56015,2.46,2.331241154
56017,2.07,0.901482712
56019,2.2,0.791415419
56021,2.44,14.04356168
56023,2.67,1.801124318
56025,2.4,5.827834773
56027,2.19,0.35992692
56029,2.36,1.620351387
56031,2.18,1.608814326
56033,2.2,4.592168052
56035,3.01,0.786271794
56037,2.74,1.633614807
56039,2.42,2.227538686
56041,2.63,3.822404961
56043,2.33,1.402001631
56045,2.2,1.143169204
72001,3.09,105.2593606
72003,3.01,483.4990361
72005,2.43,572.4802227
72007,3.08,337.2070282
72009,2.82,289.2552496
72011,3.05,268.9797774
72013,2.71,267.4661567
72015,3.01,465.9438667
72017,3.03,501.8184128
72019,3.18,324.1313252
72021,2.6,1593.459017
72023,3.12,268.8675521
72025,2.68,865.4821147
72027,2.81,268.3863226
72029,3.17,541.6328381
72031,2.47,1339.922295
72033,2.83,1970.656943
72035,2.74,331.0537732
72037,2.71,157.6162267
72039,2.88,98.14856931
72041,3.11,432.4262468
72043,2.93,194.3308526
72045,3.35,265.6300564
72047,3.14,309.8907307
72049,2.77,43.63266147
72051,3.13,621.4789284
72053,2.6,413.1898953
72054,2.77,302.3494993
72055,3.05,174.8959594
72057,2.72,247.7606638
72059,2.92,173.6201421
72061,2.84,1241.002859
72063,3.15,649.2446906
72065,2.86,373.2429926
72067,2.57,550.6230702
72069,2.96,461.1921424
72071,2.8,296.1135784
72073,2.88,129.2346959
72075,2.96,300.7998464
72077,3.06,570.3340721
72079,2.94,150.1405516
72081,2.63,166.1961546
72083,2.96,71.61547028
72085,3.01,430.412583
72087,3.02,527.6989083
72089,2.82,277.4362491
72091,2.57,339.5002977
72093,3.21,65.38622198
72095,2.84,201.0882848
72097,2.54,384.0199542
72099,2.76,282.7963612
72101,3.14,311.0964189
72103,3.15,196.3083345
72105,3.34,402.3859201
72107,3.16,129.9060216
72109,2.78,143.6174354
72111,3,181.5875911
72113,2.66,483.4780937
72115,2.9,409.1395331
72117,2.78,385.5917478
72119,3.16,321.9569562
72121,3.05,245.1242872
72123,2.75,159.3102282
72125,2.65,227.5248567
72127,2.33,2778.410734
72129,2.75,275.343932
72131,2.72,208.1417755
72133,2.96,250.3229973
72135,3.32,1049.053906
72137,2.91,1324.314938
72139,2.79,1260.176113
72141,2.98,99.99136698
72143,3.02,525.2847596
72145,2.93,449.3353796
72147,3.55,66.67862995
72149,2.96,249.1154549
72151,2.91,238.7955474
72153,3.35,207.7812733
